uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy,publicationDate,release
9d7ac6a2-939b-4ba8-8656-cf083b65c66f,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_659,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER054659.20191104,,NEON.LTR.SJER054659.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
5fc34292-83ad-4f38-89eb-6ca2eced8f5b,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_264,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER057264.20191104,,NEON.LTR.SJER057264.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
955b3bac-365a-41ec-a5ef-688fb9bad269,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_707,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER057707.20191104,,NEON.LTR.SJER057707.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
a88f3c0e-46ed-40e0-858c-ea121ccaccb7,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_266,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER056266.20191104,,NEON.LTR.SJER056266.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
dd481649-d79c-4b95-b7ac-98f6bbd0fb08,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_162,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER054162.20191104,,NEON.LTR.SJER054162.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
542344e5-b490-430b-a8df-e5b2b4982ed6,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_293,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER049293.20191104,,NEON.LTR.SJER049293.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
cc0c6c1e-ec8c-4c99-80fb-66b323a53adf,SJER_046.basePlot.ltr,D17,SJER,SJER_046,SJER_046_945,"",2018-11-15,2019-11-04,LTR.2018.SJER.01,"","",NEON.LTR.SJER046945.20191104,,NEON.LTR.SJER046945.20191104.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
0ca47507-e051-46fc-b247-1e42fadf586e,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.MXT,NEON.DOC.001710vG,N,Mixed,0.91,N,"",,20240104T223834Z,RELEASE-2024
ca0705a6-12a2-4226-a072-6db9519f8ea9,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.LVS,NEON.DOC.001710vG,N,Leaves,0,N,"",,20240104T223834Z,RELEASE-2024
bfb52a65-4bab-4581-bbca-05163fbbf03e,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.MXT,NEON.DOC.001710vG,N,Mixed,0.14,N,"",,20240104T223834Z,RELEASE-2024
eab56724-0015-404c-8247-91f5ddd28bd2,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.TWI,NEON.DOC.001710vG,N,Twigs/branches,47.65,N,"",,20240104T223834Z,RELEASE-2024
8854e3dc-d5a3-4760-83c7-a6b9525126bd,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T223834Z,RELEASE-2024
d35245e9-6d05-4b7b-8d09-01fd9df68701,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.TWI,NEON.DOC.001710vG,N,Twigs/branches,8.53,N,"",,20240104T223834Z,RELEASE-2024
ad826948-d898-4fae-bc54-a66871bf2df4,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T223834Z,RELEASE-2024
200d4217-69f3-45bf-8052-be0062c8698a,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_151,"",2018-11-15,2019-11-05,LTR.2018.SJER.01,"","",NEON.LTR.SJER052151.20191105,,NEON.LTR.SJER052151.20191105.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
549b9f07-80bf-44c6-a230-20e08045c929,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T223834Z,RELEASE-2024
2e2c18fe-a58b-4e84-b333-df983d346a30,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.MXT,NEON.DOC.001710vG,N,Mixed,0.13,Y,"",,20240104T223834Z,RELEASE-2024
37288cbf-ccec-4b02-b8c3-fac2f83334b7,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.TWI,NEON.DOC.001710vG,N,Twigs/branches,47.61,Y,"",,20240104T223834Z,RELEASE-2024
fb51ab18-4966-4d9b-915b-aefbbb26ad45,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.MXT,NEON.DOC.001710vG,N,Mixed,0.89,Y,"",,20240104T223834Z,RELEASE-2024
fb091f24-f2e5-46cd-96df-f0cc8dc65bea,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_349,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:45Z,NEON.LTR.SJER059349.20191105,,NEON.LTR.SJER059349.20191105.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T223834Z,RELEASE-2024
634126dd-961d-48c7-930f-84e79b729909,SJER_052.basePlot.ltr,D17,SJER,SJER_052,SJER_052_406,"",2018-11-15,2019-11-05,LTR.2018.SJER.01,"","",NEON.LTR.SJER052406.20191105,,NEON.LTR.SJER052406.20191105.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
4436dc25-52f3-46d3-a168-71d217191655,SJER_059.basePlot.ltr,D17,SJER,SJER_059,SJER_059_012,"",2018-11-15,2019-11-05,LTR.2018.SJER.01,"","",NEON.LTR.SJER059012.20191105,,NEON.LTR.SJER059012.20191105.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
a9f44494-5190-4439-a123-6549227ce3d5,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.TWI,NEON.DOC.001710vG,N,Twigs/branches,8.51,Y,"",,20240104T223834Z,RELEASE-2024
4d6424ee-6952-4261-b34a-fadff52b2af4,SJER_064.basePlot.ltr,D17,SJER,SJER_064,SJER_064_198,2019-11-12,2018-11-15,2019-11-05,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:28Z,NEON.LTR.SJER064198.20191105,,NEON.LTR.SJER064198.20191105.LVS,NEON.DOC.001710vG,N,Leaves,0,N,"",,20240104T223834Z,RELEASE-2024
cb2dd05a-02a7-4e50-8161-353961c8184b,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_573,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:38Z,NEON.LTR.SJER047573.20191107,,NEON.LTR.SJER047573.20191107.MXT,NEON.DOC.001710vG,N,Mixed,1.71,N,"",,20240104T223834Z,RELEASE-2024
d3620a80-5a6a-482c-a54e-7fc533c3e8ab,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_648,"",2018-11-15,2019-11-07,LTR.2018.SJER.01,"","",NEON.LTR.SJER058648.20191107,,NEON.LTR.SJER058648.20191107.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
6b05bfb6-d0b2-4ad5-863f-9358dcc296f2,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_041,"",2018-11-15,2019-11-07,LTR.2018.SJER.01,"","",NEON.LTR.SJER047041.20191107,,NEON.LTR.SJER047041.20191107.MXT,"","",Mixed,0,N,"",,20240104T223834Z,RELEASE-2024
5a5ef1aa-3e69-434e-9fbd-0242a2b6ab9b,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_573,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:38Z,NEON.LTR.SJER047573.20191107,,NEON.LTR.SJER047573.20191107.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T223834Z,RELEASE-2024
9a70667a-5584-4b7a-8b0a-469bcc774321,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_573,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:38Z,NEON.LTR.SJER047573.20191107,,NEON.LTR.SJER047573.20191107.LVS,NEON.DOC.001710vG,N,Leaves,0,N,"",,20240104T223834Z,RELEASE-2024
738b9a85-5402-44ef-8734-11bb1f7a374a,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_573,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:38Z,NEON.LTR.SJER047573.20191107,,NEON.LTR.SJER047573.20191107.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T223834Z,RELEASE-2024
f02bd4a8-b68b-45cd-bb31-292fc5fbf60d,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_901,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T22:48Z,NEON.LTR.SJER058901.20191107,,NEON.LTR.SJER058901.20191107.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T223834Z,RELEASE-2024
6e385c26-bc8b-4f6b-b6a2-8328b6e34a55,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_901,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T22:48Z,NEON.LTR.SJER058901.20191107,,NEON.LTR.SJER058901.20191107.MXT,NEON.DOC.001710vG,N,Mixed,0.12,N,"",,20240104T223834Z,RELEASE-2024
74ac6bf9-a13a-4000-a27e-c4224a2835da,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_901,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T22:48Z,NEON.LTR.SJER058901.20191107,,NEON.LTR.SJER058901.20191107.LVS,NEON.DOC.001710vG,N,Leaves,0,N,"",,20240104T223834Z,RELEASE-2024
0bfbdeee-7fd6-47ef-9666-0d22a92127dc,SJER_047.basePlot.ltr,D17,SJER,SJER_047,SJER_047_573,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T23:38Z,NEON.LTR.SJER047573.20191107,,NEON.LTR.SJER047573.20191107.TWI,NEON.DOC.001710vG,N,Twigs/branches,52.63,N,"",,20240104T223834Z,RELEASE-2024
1a9a213b-2747-4ac1-bfe5-ef0561cfe41b,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_901,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T22:48Z,NEON.LTR.SJER058901.20191107,,NEON.LTR.SJER058901.20191107.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T223834Z,RELEASE-2024
896ace5b-356c-419d-9a0e-678fafbe5c38,SJER_058.basePlot.ltr,D17,SJER,SJER_058,SJER_058_901,2019-11-12,2018-11-15,2019-11-07,LTR.2018.SJER.01,2019-11-08T00:30Z,2019-11-12T22:48Z,NEON.LTR.SJER058901.20191107,,NEON.LTR.SJER058901.20191107.TWI,NEON.DOC.001710vG,N,Twigs/branches,30.78,N,"",,20240104T223834Z,RELEASE-2024
ae7e1687-b4a2-4cd1-b943-6ec9b4d327f3,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.MXT,NEON.DOC.001710vG,N,Mixed,0.01,N,"",,20240104T223834Z,RELEASE-2024
2a6804cf-e1b5-4d65-b279-970b7315cfe6,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_609,2019-11-05,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:11Z,NEON.LTR.SJER054609.20191104,,NEON.LTR.SJER054609.20191104.WDY,NEON.DOC.001710vG,N,Woody material,0.16,N,"",,20240104T223834Z,RELEASE-2024
0aa62c05-c0ed-4cac-8df6-cbd10c272c4f,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:28Z,NEON.LTR.SJER057390.20191104,,NEON.LTR.SJER057390.20191104.FLR,NEON.DOC.001710vG,N,Flowers,0.05,N,"",,20240104T223834Z,RELEASE-2024
187d913d-e71a-47d3-87ea-25c3e8bf3d84,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.LVS,NEON.DOC.001710vG,N,Leaves,1.54,N,"",,20240104T223834Z,RELEASE-2024
578eeba9-76ba-48f3-ad1d-3377e61c1580,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_200,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:25Z,NEON.LTR.SJER049011.20191104,,NEON.LTR.SJER049011.20191104.OTH,NEON.DOC.001710vG,N,Other,0.23,N,Original trapID was incorrect; does not match sampleID,,20240104T223834Z,RELEASE-2024
cef53f9f-a1e9-4af1-9fcd-de115ac18a2d,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_609,2019-11-05,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:11Z,NEON.LTR.SJER054609.20191104,,NEON.LTR.SJER054609.20191104.FLR,NEON.DOC.001710vG,N,Flowers,0.005,N,"",,20240104T223834Z,RELEASE-2024
1408f512-4dc0-440a-a9ad-467ee8232cff,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.OTH,NEON.DOC.001710vG,N,Other,0.6,N,"",,20240104T223834Z,RELEASE-2024
3cebde1a-87eb-4f6c-8a72-e01511d1b031,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_609,2019-11-05,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:11Z,NEON.LTR.SJER054609.20191104,,NEON.LTR.SJER054609.20191104.TWI,NEON.DOC.001710vG,N,Twigs/branches,1.73,N,"",,20240104T223834Z,RELEASE-2024
60d90947-3383-4d2d-994e-835db400d53c,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_609,2019-11-05,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:11Z,NEON.LTR.SJER054609.20191104,,NEON.LTR.SJER054609.20191104.LVS,NEON.DOC.001710vG,N,Leaves,15.25,N,"",,20240104T223834Z,RELEASE-2024
c64fa3be-61b3-46b8-8afc-e901d08ff55e,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_525,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:06Z,NEON.LTR.SJER056525.20191104,,NEON.LTR.SJER056525.20191104.SDS,NEON.DOC.001710vG,N,Seeds,2.14,N,"",,20240104T223834Z,RELEASE-2024
bbf02b59-79b6-4a95-b60c-2911f63a6707,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.TWI,NEON.DOC.001710vG,N,Twigs/branches,0.07,N,"",,20240104T223834Z,RELEASE-2024
6f68b9c9-4977-4858-8d25-3baebd6fbe52,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_525,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:06Z,NEON.LTR.SJER056525.20191104,,NEON.LTR.SJER056525.20191104.FLR,NEON.DOC.001710vG,N,Flowers,0.08,N,"",,20240104T223834Z,RELEASE-2024
4bcd83f7-9e0b-4e91-8e07-9b73e277066a,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_588,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:51Z,NEON.LTR.SJER055588.20191104,,NEON.LTR.SJER055588.20191104.MXT,NEON.DOC.001710vG,N,Mixed,4.08,Y,"",,20240104T223834Z,RELEASE-2024
e2315812-714b-4b2d-80b1-b6513c1f4cee,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.WDY,NEON.DOC.001710vG,N,Woody material,0.13,N,"",,20240104T223834Z,RELEASE-2024
e9edc852-83cb-458e-8642-f101629b80b3,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_670,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T22:00Z,NEON.LTR.SJER057670.20191104,,NEON.LTR.SJER057670.20191104.MXT,NEON.DOC.001710vG,N,Mixed,41.82,N,"",,20240104T223834Z,RELEASE-2024
6ab31930-9fad-4531-95b3-b9386772a172,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_200,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:25Z,NEON.LTR.SJER049011.20191104,,NEON.LTR.SJER049011.20191104.SDS,NEON.DOC.001710vG,N,Seeds,0.22,N,Original trapID was incorrect; does not match sampleID,,20240104T223834Z,RELEASE-2024
ffe86f21-a8c0-47f8-b5c6-735f07fd5ea1,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_525,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:06Z,NEON.LTR.SJER056525.20191104,,NEON.LTR.SJER056525.20191104.MXT,NEON.DOC.001710vG,N,Mixed,0.13,N,"",,20240104T223834Z,RELEASE-2024
3ebbee8d-923d-4687-b458-a95fa62b5b86,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_301,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:39Z,NEON.LTR.SJER049301.20191104,,NEON.LTR.SJER049301.20191104.MXT,NEON.DOC.001710vG,N,Mixed,5.79,N,"",,20240104T223834Z,RELEASE-2024
f380cfcc-eb5c-4e75-a26b-f25101b14df4,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.FLR,NEON.DOC.001710vG,N,Flowers,0,N,"",,20240104T223834Z,RELEASE-2024
3d54def7-1d8a-4354-b2f6-0317647567d1,SJER_049.basePlot.ltr,D17,SJER,SJER_049,SJER_049_200,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:25Z,NEON.LTR.SJER049011.20191104,,NEON.LTR.SJER049011.20191104.TWI,NEON.DOC.001710vG,N,Twigs/branches,0,N,Original trapID was incorrect; does not match sampleID,,20240104T223834Z,RELEASE-2024
bd8bda9a-ecf9-4e95-93e8-1ebfae9e3043,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:28Z,NEON.LTR.SJER057390.20191104,,NEON.LTR.SJER057390.20191104.TWI,NEON.DOC.001710vG,N,Twigs/branches,2.04,N,"",,20240104T223834Z,RELEASE-2024
45684611-faf0-4c0d-a400-0f2f2d7f0f37,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:28Z,NEON.LTR.SJER057390.20191104,,NEON.LTR.SJER057390.20191104.SDS,NEON.DOC.001710vG,N,Seeds,1.29,N,"",,20240104T223834Z,RELEASE-2024
57c39ee3-c90a-4778-9fd2-e666803e38ed,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.SDS,NEON.DOC.001710vG,N,Seeds,0.22,N,"",,20240104T223834Z,RELEASE-2024
a99da7ad-7448-4d24-96a1-1b9fb2d9097b,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:28Z,NEON.LTR.SJER057390.20191104,,NEON.LTR.SJER057390.20191104.LVS,NEON.DOC.001710vG,N,Leaves,2.79,N,"",,20240104T223834Z,RELEASE-2024
066237dd-1a44-4dfc-84bd-ca85b61c89a7,SJER_057.basePlot.ltr,D17,SJER,SJER_057,SJER_057_390,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:28Z,NEON.LTR.SJER057390.20191104,,NEON.LTR.SJER057390.20191104.NDL,NEON.DOC.001710vG,N,Needles,0,N,"",,20240104T223834Z,RELEASE-2024
d0ddf40b-a035-41be-8731-9ae692a21553,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_272,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:53Z,NEON.LTR.SJER056272.20191104,,NEON.LTR.SJER056272.20191104.MXT,NEON.DOC.001710vG,N,Mixed,28.07,N,"",,20240104T223834Z,RELEASE-2024
8477b7ae-a1d3-4464-90dd-9a43338033bb,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_040,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T20:58Z,NEON.LTR.SJER055040.20191104,,NEON.LTR.SJER055040.20191104.NDL,NEON.DOC.001710vG,N,Needles,0,N,"",,20240104T223834Z,RELEASE-2024
9018e47b-c0f7-4591-a0f7-a1dd89101472,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_008,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:35Z,NEON.LTR.SJER054008.20191104,,NEON.LTR.SJER054008.20191104.MXT,NEON.DOC.001710vG,N,Mixed,9.12,Y,"",,20240104T223834Z,RELEASE-2024
54f2c45c-0a45-4953-9fe1-071602d2420a,SJER_054.basePlot.ltr,D17,SJER,SJER_054,SJER_054_008,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:35Z,NEON.LTR.SJER054008.20191104,,NEON.LTR.SJER054008.20191104.MXT,NEON.DOC.001710vG,N,Mixed,9.08,N,"",,20240104T223834Z,RELEASE-2024
cc2b1622-8738-431b-beee-98cf70803aaa,SJER_056.basePlot.ltr,D17,SJER,SJER_056,SJER_056_525,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:06Z,NEON.LTR.SJER056525.20191104,,NEON.LTR.SJER056525.20191104.OTH,NEON.DOC.001710vG,N,Other,0.51,N,"",,20240104T223834Z,RELEASE-2024
3e245ea2-7155-45b3-a575-782e479de268,SJER_055.basePlot.ltr,D17,SJER,SJER_055,SJER_055_588,2019-11-12,2019-10-07,2019-11-04,LTR.2019.SJER.12,2019-11-08T00:30Z,2019-11-12T21:51Z,NEON.LTR.SJER055588.20191104,,NEON.LTR.SJER055588.20191104.MXT,NEON.DOC.001710vG,N,Mixed,4.08,N,"",,20240104T223834Z,RELEASE-2024
